scenario,Region,EMF30 Sector,pollutant,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
SSP1,JAPA_WHOL,End_Use_Residential_Coal_Heat,PM_total,0.39094,0.38588,,,,,0.3355,0.33461972107024374,0.33405623369000403,0.24450620884907578,0.21217810064267179,0.17983423014761502,0.1479376868151164,0.1371804423487917,0.1264565131456061,0.11596049441275849,0.1056647999999998,0.1056647999999998,0.1056647999999998,0.1056647999999998,0.1056647999999998,0.1056647999999998,0.1056647999999998
SSP1,JAPA_WHOL,End_Use_Residential_Coal_Heat,SO2,0.3293743429650416,0.3133785001679862,0.3471428571428571,0.3471428571428571,0.3363962856307683,0.3471428571428571,0.3103448275862068,0.3103448275862068,0.3103448275862069,0.3103448275862068,0.3103448275862068,0.3103448275862068,0.3103448275862068,0.3103448275862068,0.3103448275862068,0.3103448275862068,0.3103448275862068,0.3103448275862068,0.3103448275862068,0.3103448275862068,0.3103448275862068,0.3103448275862068,0.3103448275862068
SSP1,JAPA_WHOL,End_Use_Residential_Coal_Heat,VOC,0.193,0.186,,,,,0.127,0.126666779659973,0.1264534774325798,0.0931809205255816,0.0811686939094466,0.0691505006445518,0.0573016383771082,0.0533046762020762,0.0493203251698718,0.0454222472516255,0.0416,0.0416,0.0416,0.0416,0.0416,0.0416,0.0416
SSP1,JAPA_WHOL,End_Use_Residential_HLF,CO,0.03655,0.03655,0.03655,0.03655,0.0365499999999999,0.0365499999999999,0.03655,0.03655,0.03655,0.03655,0.03655,0.03655,0.03655,0.03655,0.03655,0.03655,0.03655,0.03655,0.03655,0.03655,0.03655,0.03655,0.03655
SSP1,JAPA_WHOL,End_Use_Residential_HLF,NH3,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.0009774286934391,0.0009757827392435,0.0008533674503867,0.0007968202505209,0.0007492082696219,0.0007029029373647,0.0006871025148734,0.0006713994067126,0.0006563620280926,0.0006419097994985,0.0006419097994985,0.0006419097994985,0.0006419097994985,0.0006419097994985,0.0006419097994985,0.0006419097994985
SSP1,JAPA_WHOL,End_Use_Residential_HLF,NOX,0.070281850643676,0.0710528809225484,0.0607586464342178,0.0603146754425046,0.0605148027313632,0.0605267427577667,0.1270749019401647,0.0635289389499305,0.0657691878035033,0.0646490633767169,0.0635289389499305,0.0635289389499305,0.0635289389499305,0.0635289389499305,0.0635289389499305,0.0635289389499305,0.0635289389499305,0.0635289389499305,0.0635289389499305,0.0635289389499305,0.0635289389499305,0.0635289389499305,0.0635289389499305
SSP1,JAPA_WHOL,End_Use_Residential_HLF,PM_BC,0.001123766219962,0.0011699519360058,0.00055331390765,0.0005267194680841,0.0005387073528522,0.0005394225759558,0.0045257438235883,0.0039015842913723,0.0042547259194052,0.0040781551053887,0.0039015842913723,0.0039015842913723,0.0039015842913723,0.0039015842913723,0.0039015842913723,0.0039015842913723,0.0039015842913723,0.0039015842913723,0.0039015842913723,0.0039015842913723,0.0039015842913723,0.0039015842913723,0.0039015842913723
SSP1,JAPA_WHOL,End_Use_Residential_HLF,PM_OC,0.0001430814051546,0.0001447908949374,0.0001219670329416,0.0001209826826573,0.0001214263948758,0.0001214528677053,0.0002690001188366,0.0002458978605074,0.0002589688282593,0.0002524333443833,0.0002458978605074,0.0002458978605074,0.0002458978605074,0.0002458978605074,0.0002458978605074,0.0002458978605074,0.0002458978605074,0.0002458978605074,0.0002458978605074,0.0002458978605074,0.0002458978605074,0.0002458978605074,0.0002458978605074
SSP1,JAPA_WHOL,End_Use_Residential_HLF,PM_total,0.0012668476251166,0.0013147428309432,0.0006752809405916,0.0006477021507413999,0.000660133747728,0.0006608754436611,0.004794743942424899,0.0041474821518797,0.0045136947476645,0.004330588449772001,0.0041474821518797,0.0041474821518797,0.0041474821518797,0.0041474821518797,0.0041474821518797,0.0041474821518797,0.0041474821518797,0.0041474821518797,0.0041474821518797,0.0041474821518797,0.0041474821518797,0.0041474821518797,0.0041474821518797
SSP1,JAPA_WHOL,End_Use_Residential_HLF,SO2,0.150269425981546,0.1097020189215376,0.0947767511865326,0.0941330524321078,0.0944232103229817,0.0474993945229738,0.1753892278466849,0.1354180623628642,0.1494605965898241,0.1424393294763442,0.1354180623628642,0.1354180623628642,0.1354180623628642,0.1354180623628642,0.1354180623628642,0.1354180623628642,0.1354180623628642,0.1354180623628642,0.1354180623628642,0.1354180623628642,0.1354180623628642,0.1354180623628642,0.1354180623628642
SSP1,JAPA_WHOL,End_Use_Residential_HLF,VOC,0.003,0.0029999999999999,0.003,0.003,0.003,0.0029999999999999,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
SSP1,JAPA_WHOL,End_Use_Residential_LLF,CO,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
SSP1,JAPA_WHOL,End_Use_Residential_LLF,NH3,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
SSP1,JAPA_WHOL,End_Use_Residential_LLF,NOX,0.06,0.06,0.06,0.06,0.06,0.06,0.0599999999999999,0.0598425730677038,0.0597418003618487,0.0527515667837393,0.050218969563518,0.0476835534541189,0.0452281362411534,0.0443872978120045,0.043552417403089,0.0427582959456498,0.042,0.042,0.042,0.042,0.042,0.042,0.042
SSP1,JAPA_WHOL,End_Use_Residential_LLF,PM_BC,2.9717358874950648e-05,2.9739167101622745e-05,2.9177586750007825e-05,2.9754434835556143e-05,2.941506415179716e-05,2.9179817513798617e-05,3.044791321824482e-05,3.0439566404114672e-05,3.0439566404114672e-05,3.0439566404114672e-05,3.0439566404114672e-05,3.0439566404114672e-05,3.0439566404114672e-05,3.0439566404114672e-05,3.0439566404114672e-05,3.0439566404114672e-05,3.0439566404114672e-05,3.0439566404114672e-05,3.0439566404114672e-05,3.0439566404114672e-05,3.0439566404114672e-05,3.0439566404114672e-05,3.0439566404114672e-05
SSP1,JAPA_WHOL,End_Use_Residential_LLF,PM_OC,0.0002691425058288,0.0002697528106797,0.0002540369426308,0.0002701800793532,0.000260682765442,0.0002540993707219,0.0002895871236449,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375,0.000375
SSP1,JAPA_WHOL,End_Use_Residential_LLF,PM_total,0.00029885986470375067,0.00029949197778132274,0.0002832145293808078,0.0002999345141887561,0.0002900978295937972,0.0002832791882356986,0.0003200350368631448,0.0004054395664041147,0.0004054395664041147,0.0004054395664041147,0.0004054395664041147,0.0004054395664041147,0.0004054395664041147,0.0004054395664041147,0.0004054395664041147,0.0004054395664041147,0.0004054395664041147,0.0004054395664041147,0.0004054395664041147,0.0004054395664041147,0.0004054395664041147,0.0004054395664041147,0.0004054395664041147
SSP1,JAPA_WHOL,End_Use_Residential_LLF,SO2,0.0033382016226833,0.0033457712952526,0.0031508458000721,0.0033510707516682,0.0032332746101343,0.0031516201019779,0.0035917782777663,0.0035888810843855,0.0035888810843855,0.0035888810843855,0.0035888810843855,0.0035888810843855,0.0035888810843855,0.0035888810843855,0.0035888810843855,0.0035888810843855,0.0035888810843855,0.0035888810843855,0.0035888810843855,0.0035888810843855,0.0035888810843855,0.0035888810843855,0.0035888810843855
SSP1,JAPA_WHOL,End_Use_Residential_LLF,VOC,0.002282286651123,0.0022806591715206,0.0023225681529844,0.0022795197883913,0.0023048459588211,0.0023224016780747,0.0022277676702802,0.0022219224931102,0.0022283905668571,0.0022237870592481,0.0022191835516391,0.0022041753730127,0.0021891671943864,0.0021891671943864,0.0021891671943864,0.0021891671943864,0.0021891671943864,0.0021891671943864,0.0021891671943864,0.0021891671943864,0.0021891671943864,0.0021891671943864,0.0021891671943864
SSP1,JAPA_WHOL,End_Use_Residential_NatGas,CO,0.031,0.031,0.0309999999999999,0.031,0.031,0.031,0.031,0.0309999999999999,0.031,0.031,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999,0.0309999999999999
SSP1,JAPA_WHOL,End_Use_Residential_NatGas,NH3,0.0002299999999999,0.00023,0.00023,0.00023,0.0002299999999999,0.00023,0.0002299999999999,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023,0.00023
SSP1,JAPA_WHOL,End_Use_Residential_NatGas,NOX,0.0499999999999999,0.05,0.0499999999999999,0.05,0.0499999999999999,0.05,0.05,0.0498688108897531,0.0497848336348739,0.0400533889864494,0.0365366413029316,0.033017544545099,0.0295651135342944,0.028395664843337,0.0272311811692407,0.0261006632880414,0.0249999999999999,0.0249999999999999,0.0249999999999999,0.0249999999999999,0.0249999999999999,0.0249999999999999,0.0249999999999999
SSP1,JAPA_WHOL,End_Use_Residential_NatGas,PM_BC,6.699999999999999e-06,6.7e-06,6.699999999999999e-06,6.699999999999999e-06,6.7e-06,6.699999999999999e-06,6.7e-06,6.699999999999999e-06,6.700000000000001e-06,6.7e-06,6.699999999999999e-06,6.699999999999999e-06,6.699999999999999e-06,6.699999999999999e-06,6.699999999999999e-06,6.699999999999999e-06,6.699999999999999e-06,6.699999999999999e-06,6.699999999999999e-06,6.699999999999999e-06,6.699999999999999e-06,6.699999999999999e-06,6.699999999999999e-06
SSP1,JAPA_WHOL,End_Use_Residential_NatGas,PM_OC,7.499999999999998e-05,7.5e-05,7.499999999999998e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.500000000000001e-05,7.500000000000001e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05,7.5e-05
SSP1,JAPA_WHOL,End_Use_Residential_NatGas,PM_total,8.169999999999998e-05,8.17e-05,8.169999999999998e-05,8.17e-05,8.17e-05,8.17e-05,8.17e-05,8.17e-05,8.170000000000001e-05,8.170000000000001e-05,8.17e-05,8.17e-05,8.17e-05,8.17e-05,8.17e-05,8.17e-05,8.17e-05,8.17e-05,8.17e-05,8.17e-05,8.17e-05,8.17e-05,8.17e-05
SSP1,JAPA_WHOL,End_Use_Residential_NatGas,SO2,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562,0.0004291845493562
SSP1,JAPA_WHOL,End_Use_Residential_NatGas,VOC,0.002,0.002,0.0019999999999999,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
SSP1,JAPA_WHOL,End_Use_Services_Bio_Trad_Heat,CO,,,,,,,0.1275,0.1271654677688705,0.1269513257689285,0.1191283294154461,0.1162778103224759,0.1134213010900028,0.1107347895124511,0.1097917578505096,0.1088613869815642,0.1080176288845059,0.10725,0.10725,0.10725,0.10725,0.10725,0.10725,0.10725
SSP1,JAPA_WHOL,End_Use_Services_Bio_Trad_Heat,NH3,,,,,,,,,,,,,,,,,,,,,,,
SSP1,JAPA_WHOL,End_Use_Services_Bio_Trad_Heat,NOX,,,,,,,,,,,,,,,,,,,,,,,
SSP1,JAPA_WHOL,End_Use_Services_Bio_Trad_Heat,PM_BC,,,,,,,0.00373656,0.0037267560803643,0.0037204803593344,0.0024717534480241,0.0019745432985376,0.0014967157249087,0.001017693912554,0.0008615452335403,0.0007057675961947,0.0005525282633112,0.00040152,0.00040152,0.00040152,0.00040152,0.00040152,0.00040152,0.00040152
SSP1,JAPA_WHOL,End_Use_Services_Bio_Trad_Heat,PM_OC,,,,,,,0.0030543652777777,0.0030463512885145,0.003041221344286,0.0021222551306479,0.0017457414990236,0.001387888307581,0.0010281694610596,0.0009118530878977,0.0007958400142379,0.0006819018193473,0.0005697873611111,0.0005697873611111,0.0005697873611111,0.0005697873611111,0.0005697873611111,0.0005697873611111,0.0005697873611111
SSP1,JAPA_WHOL,End_Use_Services_Bio_Trad_Heat,PM_total,,,,,,,0.0067909252777777,0.0067731073688788,0.0067617017036204,0.004594008578672,0.0037202847975612,0.0028846040324897,0.0020458633736136003,0.001773398321438,0.0015016076104326002,0.0012344300826585002,0.0009713073611111,0.0009713073611111,0.0009713073611111,0.0009713073611111,0.0009713073611111,0.0009713073611111,0.0009713073611111
SSP1,JAPA_WHOL,End_Use_Services_Bio_Trad_Heat,SO2,,,,,,,,,,,,,,,,,,,,,,,
SSP1,JAPA_WHOL,End_Use_Services_Bio_Trad_Heat,VOC,,,,,,,0.0324825,0.0323972729945281,0.0323427171708958,0.0262037896237969,0.0239823962099495,0.0217605900012236,0.0195817416325544,0.0188436303842239,0.0181087446590973,0.0173959248113261,0.0167025,0.0167025,0.0167025,0.0167025,0.0167025,0.0167025,0.0167025
SSP1,JAPA_WHOL,End_Use_Services_Coal_Heat,CO,0.1499999999999999,0.15,0.15,0.15,0.15,0.15,0.1499999999999999,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
SSP1,JAPA_WHOL,End_Use_Services_Coal_Heat,NH3,,,,,,,,,,,,,,,,,,,,,,,
SSP1,JAPA_WHOL,End_Use_Services_Coal_Heat,NOX,,,,,,,,,,,,,,,,,,,,,,,
SSP1,JAPA_WHOL,End_Use_Services_Coal_Heat,PM_BC,0.0018604348740411,0.0016833041393627,0.0002438025,0.0002438025,0.0007042329092118,0.0002438025,0.0018203919999999,0.0002431628153389,0.00053908,0.000289936,0.0001350652007626,0.0001064999207353,7.82597062238875e-05,6.875541984059218e-05,5.927534312777501e-05,4.9960885319401566e-05,4.0792e-05,4.0792e-05,4.0792e-05,4.0792e-05,4.0792e-05,4.0792e-05,4.0792e-05
SSP1,JAPA_WHOL,End_Use_Services_Coal_Heat,PM_OC,0.0007971067314051,0.000831052492828,0.0,0.0,0.0002658154939779,0.0,0.0009101959999999,2.0396e-05,0.00026954,0.000144968,2.0396e-05,2.0396e-05,2.0396e-05,2.0396e-05,2.0396e-05,2.0396e-05,2.0396e-05,2.0396e-05,2.0396e-05,2.0396e-05,2.0396e-05,2.0396e-05,2.0396e-05
SSP1,JAPA_WHOL,End_Use_Services_Coal_Heat,PM_total,0.0026575416054462,0.0025143566321907,0.0002438025,0.0002438025,0.0009700484031897,0.0002438025,0.0027305879999998,0.0002635588153389,0.0008086200000000001,0.00043490400000000006,0.0001554612007626,0.00012689592073529998,9.86557062238875e-05,8.915141984059218e-05,7.967134312777502e-05,7.035688531940157e-05,6.1188e-05,6.1188e-05,6.1188e-05,6.1188e-05,6.1188e-05,6.1188e-05,6.1188e-05
SSP1,JAPA_WHOL,End_Use_Services_Coal_Heat,SO2,,,,,,,,,,,,,,,,,,,,,,,
SSP1,JAPA_WHOL,End_Use_Services_Coal_Heat,VOC,0.0172253119246375,0.0195652392057755,0.015,0.015,0.0164602101853775,0.015,0.02,0.0199999999999999,0.02,0.0199999999999999,0.0199999999999999,0.0199999999999999,0.0199999999999999,0.0199999999999999,0.0199999999999999,0.0199999999999999,0.0199999999999999,0.0199999999999999,0.0199999999999999,0.0199999999999999,0.0199999999999999,0.0199999999999999,0.0199999999999999
SSP1,JAPA_WHOL,End_Use_Transport_AGR_HLF,CO,0.37555,0.37555,0.375362225,0.3676634499999999,0.32002743,0.2672965099999999,0.2131451599999999,0.162727669833398,0.1366321260667639,0.1354147449283504,0.1347627300264267,0.134122479138422,0.1336183611215126,0.1334364587621581,0.1332681826572304,0.1332,0.1332,0.1332,0.1332,0.1332,0.1332,0.1332,0.1332
SSP1,JAPA_WHOL,End_Use_Transport_AGR_HLF,NH3,0.0003,0.0003,0.0003,0.0002699999999999,0.0002909999999999,0.0003569999999999,0.0004559999999999,0.0005909999999999,0.0005909999999999,0.0005909999999999,0.0005909999999999,0.0005909999999999,0.0005909999999999,0.0005909999999999,0.0005909999999999,0.0005909999999999,0.0005909999999999,0.0005909999999999,0.0005909999999999,0.0005909999999999,0.0005909999999999,0.0005909999999999,0.0005909999999999
SSP1,JAPA_WHOL,End_Use_Transport_AGR_HLF,NOX,1.1716,1.1716,1.16765484,1.0738583999999998,0.89083476,0.7014253199999999,0.4883458410436671,0.3639715456787834,0.3110067319301294,0.2594652259379961,0.1948233387643015,0.1443523081320183,0.0860762395947364,0.0730811992900281,0.0601171755330364,0.0473653366820693,0.0348,0.0348,0.0348,0.0348,0.0348,0.0348,0.0348
SSP1,JAPA_WHOL,End_Use_Transport_AGR_HLF,PM_BC,0.059304636,0.059304636,0.05904725387976,0.0523452951071999,0.0416918800663199,0.0288843113354399,0.0164478965990399,0.0062265143813076,0.0016556996686127,0.0015075073712018,0.0013641368700087,0.0012255144690264,0.0010635585823964,0.0010292992737972,0.0009952050873078,0.0009622405049155,0.0009302688,0.0009302688,0.0009302688,0.0009302688,0.0009302688,0.0009302688,0.0009302688
SSP1,JAPA_WHOL,End_Use_Transport_AGR_HLF,PM_OC,0.041673528,0.041673528,0.04149266488848,0.0367831803456,0.02929699680336,0.02029708364112,0.01155798139392,0.0043753884841621,0.0011634646319981,0.0010593295040878,0.0009585826654115,0.000861172329586,0.0007473654903325,0.0007232913815871,0.0006993333045946,0.0006761690034541,0.0006537023999999,0.0006537023999999,0.0006537023999999,0.0006537023999999,0.0006537023999999,0.0006537023999999,0.0006537023999999
SSP1,JAPA_WHOL,End_Use_Transport_AGR_HLF,PM_total,0.10097816400000001,0.10097816400000001,0.10053991876824,0.0891284754527999,0.0709888768696799,0.049181394976559906,0.0280058779929599,0.0106019028654697,0.0028191643006108,0.0025668368752895998,0.0023227195354202,0.0020866867986124,0.0018109240727289,0.0017525906553842998,0.0016945383919024,0.0016384095083695998,0.0015839711999998999,0.0015839711999998999,0.0015839711999998999,0.0015839711999998999,0.0015839711999998999,0.0015839711999998999,0.0015839711999998999
SSP1,JAPA_WHOL,End_Use_Transport_AGR_HLF,SO2,0.126463700234192,0.0936768149882904,0.0210772833723653,0.0147567913913884,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414
SSP1,JAPA_WHOL,End_Use_Transport_AGR_HLF,VOC,0.1919,0.1919,0.19122835,0.1771787999999999,0.1520152,0.1268515999999999,0.10268797,0.0830655108441306,0.0771864060675085,0.0701811961595912,0.0605829711760653,0.0467862604377217,0.0291652520235703,0.0263902637731098,0.023622973284791,0.0209083433617796,0.01824,0.01824,0.01824,0.01824,0.01824,0.01824,0.01824
SSP1,JAPA_WHOL,End_Use_Transport_Coal,CO,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
SSP1,JAPA_WHOL,End_Use_Transport_Coal,NH3,,,,,,,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
SSP1,JAPA_WHOL,End_Use_Transport_Coal,NOX,,,,,,,0.08,0.0799999999999999,0.08,0.0799999999999999,0.0799999999999999,0.0799999999999999,0.0799999999999999,0.0799999999999999,0.0799999999999999,0.0799999999999999,0.0799999999999999,0.0799999999999999,0.0799999999999999,0.0799999999999999,0.0799999999999999,0.0799999999999999,0.0799999999999999
SSP1,JAPA_WHOL,End_Use_Transport_Coal,PM_BC,,,,,,,0.001112,0.001112,0.001112,0.001112,0.001112,0.001112,0.001112,0.001112,0.001112,0.001112,0.001112,0.001112,0.001112,0.001112,0.001112,0.001112,0.001112
SSP1,JAPA_WHOL,End_Use_Transport_Coal,PM_OC,,,,,,,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139
SSP1,JAPA_WHOL,End_Use_Transport_Coal,PM_total,,,,,,,0.015012,0.015012,0.015012,0.015012,0.015012,0.015012,0.015012,0.015012,0.015012,0.015012,0.015012,0.015012,0.015012,0.015012,0.015012,0.015012,0.015012
SSP1,JAPA_WHOL,End_Use_Transport_Coal,SO2,,,,,,,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.3275862068965517,0.3275862068965517
SSP1,JAPA_WHOL,End_Use_Transport_Coal,VOC,,,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
SSP1,JAPA_WHOL,End_Use_Transport_HDT_HLF,CO,0.879862948036295,0.8566220629939992,0.7275353930420367,0.5025191755414701,0.4012383366761698,0.3656837345510495,0.1692736721325834,0.070959567135404,0.037421893705229,0.0195209468526145,0.00162,0.00162,0.00162,0.00162,0.00162,0.00162,0.00162,0.00162,0.00162,0.00162,0.00162,0.00162,0.00162
SSP1,JAPA_WHOL,End_Use_Transport_HDT_HLF,NH3,0.00029,0.0002830282506654,0.0002667134804987,0.0003093751506744,0.0003930732071062,0.0004252546802177,0.0004360433507308,0.0004497085243632,0.0004497085243632,0.0004497085243632,0.0004497085243632,0.0004497085243632,0.0004497085243632,0.0004497085243632,0.0004497085243632,0.0004497085243632,0.0004497085243632,0.0004497085243632,0.0004497085243632,0.0004497085243632,0.0004497085243632,0.0004497085243632,0.0004497085243632
SSP1,JAPA_WHOL,End_Use_Transport_HDT_HLF,NOX,0.5971109346416149,0.5672342317759248,0.510415040778229,0.4737568185061929,0.345934729880928,0.2366734307546329,0.1535175825099626,0.1189948523712334,0.1013503605259198,0.0905368055107365,0.088396757155191,0.0876226165712281,0.0870071825694546,0.086869361605715,0.0867404469944493,0.0866724609423506,0.0866580286921945,0.0866580286921945,0.0866580286921945,0.0866580286921945,0.0866580286921945,0.0866580286921945,0.0866580286921945
SSP1,JAPA_WHOL,End_Use_Transport_HDT_HLF,PM_BC,0.038535095158375,0.0357063259643166,0.0291787309269439,0.0163432131824833,0.0077972796159933,0.0042235047156838,0.002120591630479,0.0014652192984001,0.0013866454295904,0.001302342588114,0.0012976418982595,0.001292879188328,0.0012898765822529,0.0012883836251912,0.0012870217541176,0.0012868797550446,0.0012868797550446,0.0012868797550446,0.0012868797550446,0.0012868797550446,0.0012868797550446,0.0012868797550446,0.0012868797550446
SSP1,JAPA_WHOL,End_Use_Transport_HDT_HLF,PM_OC,0.0287242512094387,0.0267432731924285,0.022170057365303,0.0133621430893752,0.0075679073215024,0.0050821533161042,0.0024555042866141,0.0030702832042799,0.0030702832042799,0.0030702832042799,0.0030702832042799,0.0030702832042799,0.0030702832042799,0.0030702832042799,0.0030702832042799,0.0030702832042799,0.0030702832042799,0.0030702832042799,0.0030702832042799,0.0030702832042799,0.0030702832042799,0.0030702832042799,0.0030702832042799
SSP1,JAPA_WHOL,End_Use_Transport_HDT_HLF,PM_total,0.0672593463678137,0.062449599156745104,0.0513487882922469,0.029705356271858503,0.015365186937495699,0.009305658031788,0.0045760959170931,0.00453550250268,0.0044569286338703,0.0043726257923939,0.0043679251025394,0.0043631623926079,0.0043601597865327996,0.0043586668294711,0.0043573049583975,0.0043571629593244995,0.0043571629593244995,0.0043571629593244995,0.0043571629593244995,0.0043571629593244995,0.0043571629593244995,0.0043571629593244995,0.0043571629593244995
SSP1,JAPA_WHOL,End_Use_Transport_HDT_HLF,SO2,0.126463700234192,0.0501170960187353,0.0210772833723653,0.0158860759720794,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414,0.0004683840749414
SSP1,JAPA_WHOL,End_Use_Transport_HDT_HLF,VOC,0.0947322244646838,0.0862457006278879,0.0739832325043208,0.0588455035011362,0.0455946870181696,0.0277740551494011,0.018799487897605,0.015582710145735,0.0139128645319213,0.0127501361011681,0.0126713157805055,0.0126349858998722,0.012615791782855,0.0126046029413313,0.0126,0.0126,0.0126,0.0126,0.0126,0.0126,0.0126,0.0126,0.0126
SSP1,JAPA_WHOL,End_Use_Transport_HDT_LLF,CO,7.374254999999999,5.323020000000001,3.271785,1.2205499999999998,1.2205500000000002,1.1618924999999998,1.103235,1.0414125241675063,0.9741809139942652,0.9579802408936112,0.9531665178472196,0.5615720986676914,0.1836412108817618,0.1832230046159183,0.1828238163506602,0.1825547306585142,0.1823999999999999,0.1823999999999999,0.1823999999999999,0.1823999999999999,0.1823999999999999,0.1823999999999999,0.1823999999999999
SSP1,JAPA_WHOL,End_Use_Transport_HDT_LLF,NH3,0.001334,0.004556,0.0077779999999999,0.011,0.011,0.01075,0.0105,0.0102212173485631,0.0099097842650435,0.0083552781872975,0.0078010475811222,0.0054952613618961,0.0049999999999999,0.0049999999999999,0.0049999999999999,0.0049999999999999,0.0049999999999999,0.0049999999999999,0.0049999999999999,0.0049999999999999,0.0049999999999999,0.0049999999999999,0.0049999999999999
SSP1,JAPA_WHOL,End_Use_Transport_HDT_LLF,NOX,0.8055792,0.5907167999999999,0.3758544,0.1609919999999999,0.160992,0.1437489999999999,0.1265059999999999,0.1089663436227331,0.0913748655496403,0.0810302682182051,0.0773241513443531,0.0634512421182299,0.0610552598978668,0.0608044753388018,0.0605602066692649,0.0603605133476942,0.0602,0.0602,0.0602,0.0602,0.0602,0.0602,0.0602
SSP1,JAPA_WHOL,End_Use_Transport_HDT_LLF,PM_BC,0.0040601448975,0.00395782959,0.0038555142824999,0.003753198975,0.0037531989749999,0.00338682223125,0.0030204454874999,0.002645865460358,0.0022577983794688,0.0021443742369071,0.0021063593314447,0.001068823011861,0.0001517355055367,0.0001511122517513,0.0001505051913585,0.0001500089103312,0.0001496099999999,0.0001496099999999,0.0001496099999999,0.0001496099999999,0.0001496099999999,0.0001496099999999,0.0001496099999999
SSP1,JAPA_WHOL,End_Use_Transport_HDT_LLF,PM_OC,0.012950795125,0.0108606805,0.008770565875,0.0066804512499999,0.00668045125,0.0054002859375,0.004120120625,0.0028311788871195,0.0015394079158711,0.0014620452912217,0.0014361159759851,0.0007287037273433,0.0001034491114548,0.0001030241940956,0.0001026103169479,0.0001022719661372,0.000102,0.000102,0.000102,0.000102,0.000102,0.000102,0.000102
